"","Year","State","Type","Measure","Material","Value","Chemical"
"201",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","0.286","INSECTICIDE"
"202",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","0.103","INSECTICIDE"
"203",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLONICAMID = 128016)","0.085","INSECTICIDE"
"204",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","0.158","INSECTICIDE"
"205",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(HELICOVERPA ZEA NPV = 107300)","(NA)","INSECTICIDE"
"206",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","0.177","INSECTICIDE"
"207",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","0.515","INSECTICIDE"
"208",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MALATHION = 57701)","1.991","INSECTICIDE"
"209",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","0.174","INSECTICIDE"
"210",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NALED = 34401)","0.904","INSECTICIDE"
"211",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NEEM OIL = 25006)","0.095","INSECTICIDE"
"212",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NEEM OIL","5.151","INSECTICIDE"
"213",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(NOVALURON = 124002)","0.059","INSECTICIDE"
"214",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","0.478","INSECTICIDE"
"215",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(POTASSIUM SALTS = 79021)","(D)","INSECTICIDE"
"216",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","0.044","INSECTICIDE"
"217",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRIDABEN = 129105)","(D)","INSECTICIDE"
"218",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRIPROXYFEN = 129032)","0.067","INSECTICIDE"
"219",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SOYBEAN OIL = 31605)","(D)","INSECTICIDE"
"220",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPINETORAM = 110007)","0.068","INSECTICIDE"
"221",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPINOSAD = 110003)","0.093","INSECTICIDE"
"222",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","0.243","INSECTICIDE"
"223",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SULFOXAFLOR = 5210)","0.069","INSECTICIDE"
"224",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","0.062","INSECTICIDE"
"225",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ZETA-CYPERMETHRIN = 129064)","(D)","INSECTICIDE"
"226",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","(D)","OTHER"
"227",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","(NA)","OTHER"
"228",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","(NA)","OTHER"
"229",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT KURSTAKI SA-12 = 6518)","(NA)","OTHER"
"230",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CAPRIC ACID = 128955)","(D)","OTHER"
"231",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CAPRYLIC ACID = 128919)","(D)","OTHER"
"232",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","244.066","OTHER"
"233",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","83.557","OTHER"
"234",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","0.112","OTHER"
"235",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(GLIOCLADIUM VIRENS = 129000)","(D)","OTHER"
"236",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"237",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(IRON PHOSPHATE = 34903)","0.161","OTHER"
"238",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(METALDEHYDE = 53001)","(D)","OTHER"
"239",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(METAM-POTASSIUM = 39002)","214.011","OTHER"
"240",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(METAM-SODIUM = 39003)","228.063","OTHER"
"241",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PAECILOMYCES FUMOSOR = 115002)","(D)","OTHER"
"242",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","(D)","OTHER"
"243",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(POTASSIUM SILICATE = 72606)","(D)","OTHER"
"244",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","0.191","OTHER"
"245",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(TRICHODERMA VIRENS STRAIN G-41 = 176604)","(NA)","OTHER"
"246",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," ","6","(NITROGEN)"
"247",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," ","8","(PHOSPHATE)"
"248",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," ","5","(POTASH)"
"249",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," ","2","(SULFUR)"
"250",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","0.447","FUNGICIDE"
"251",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)","(NA)","FUNGICIDE"
"252",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","(NA)","FUNGICIDE"
"253",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BACILLUS PUMILUS = 6485)","(NA)","FUNGICIDE"
"254",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BACILLUS SUBT. GB03 = 129068)","(NA)","FUNGICIDE"
"255",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","(NA)","FUNGICIDE"
"256",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BLAD = 30006)","0.54","FUNGICIDE"
"257",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BORAX DECAHYDRATE = 11102)","0.051","FUNGICIDE"
"258",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BOSCALID = 128008)","0.508","FUNGICIDE"
"259",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT SUBSP KURSTAKI EVB-113-19 = 6544)","(NA)","FUNGICIDE"
"260",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CAPTAN = 81301)","10.456","FUNGICIDE"
"261",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"262",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(COPPER OCTANOATE = 23306)","(D)","FUNGICIDE"
"263",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","0.034","FUNGICIDE"
"264",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYPRODINIL = 288202)","0.765","FUNGICIDE"
"265",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","0.25","FUNGICIDE"
"266",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FENHEXAMID = 90209)","1.163","FUNGICIDE"
"267",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","0.51","FUNGICIDE"
"268",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUOPYRAM = 80302)","0.224","FUNGICIDE"
"269",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","0.361","FUNGICIDE"
"270",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FOSETYL-AL = 123301)","18.136","FUNGICIDE"
"271",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ISOFETAMID = 270000)","(D)","FUNGICIDE"
"272",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MEFENOXAM = 113502)","1.215","FUNGICIDE"
"273",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","(D)","FUNGICIDE"
"274",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","0.281","FUNGICIDE"
"275",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","0.625","FUNGICIDE"
"276",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","0.149","FUNGICIDE"
"277",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","2.908","FUNGICIDE"
"278",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","0.174","FUNGICIDE"
"279",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","0.317","FUNGICIDE"
"280",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","0.883","FUNGICIDE"
"281",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(QUINOLINE = 55459)","0.264","FUNGICIDE"
"282",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","(NA)","FUNGICIDE"
"283",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SULFUR = 77501)","26.646","FUNGICIDE"
"284",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","0.058","FUNGICIDE"
"285",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","1.041","FUNGICIDE"
"286",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIRAM = 79801)","5.064","FUNGICIDE"
"287",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TRICHODERMA HARZ. = 119202)","(NA)","FUNGICIDE"
"288",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TRIFLOXYSTROBIN = 129112)","0.235","FUNGICIDE"
"289",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","0.55","FUNGICIDE"
"290",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","0.074","HERBICIDE"
"291",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","0.217","HERBICIDE"
"292",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(GLUFOSINATE-AMMONIUM = 128850)","(D)","HERBICIDE"
"293",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"294",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","(D)","HERBICIDE"
"295",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"296",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","0.428","HERBICIDE"
"297",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PARAQUAT = 61601)","(D)","HERBICIDE"
"298",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","1.84","HERBICIDE"
"299",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"300",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ABAMECTIN = 122804)","0.04","INSECTICIDE"
"301",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","0.47","INSECTICIDE"
"302",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ACETAMIPRID = 99050)","0.182","INSECTICIDE"
"303",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(AZADIRACHTIN = 121701)","0.091","INSECTICIDE"
"304",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BEAUVERIA BASSIANA = 128924)","(NA)","INSECTICIDE"
"305",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BIFENAZATE = 586)","0.978","INSECTICIDE"
"306",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BIFENTHRIN = 128825)","0.346","INSECTICIDE"
"307",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","(NA)","INSECTICIDE"
"308",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"309",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAKI SA-11 = 6519)","(NA)","INSECTICIDE"
"310",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT SUB AIZAWAI GC-91 = 6426)","(NA)","INSECTICIDE"
"311",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BUPROFEZIN = 275100)","(D)","INSECTICIDE"
"312",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","(NA)","INSECTICIDE"
"313",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CARBARYL = 56801)","(D)","INSECTICIDE"
"314",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","0.119","INSECTICIDE"
"315",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CHLORPYRIFOS = 59101)","(D)","INSECTICIDE"
"316",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","(NA)","INSECTICIDE"
"317",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYANTRANILIPROLE = 90098)","0.222","INSECTICIDE"
"318",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","0.299","INSECTICIDE"
"319",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ETOXAZOLE = 107091)","0.581","INSECTICIDE"
"320",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FENBUTATIN-OXIDE = 104601)","(D)","INSECTICIDE"
"321",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FENPROPATHRIN = 127901)","0.531","INSECTICIDE"
"322",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","0.128","INSECTICIDE"
"323",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLONICAMID = 128016)","0.161","INSECTICIDE"
"324",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUPYRADIFURONE = 122304)","0.399","INSECTICIDE"
"325",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(HELICOVERPA ZEA NPV = 107300)","(NA)","INSECTICIDE"
"326",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","0.269","INSECTICIDE"
"327",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","0.793","INSECTICIDE"
"328",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MALATHION = 57701)","5.571","INSECTICIDE"
"329",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","0.245","INSECTICIDE"
"330",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NALED = 34401)","1.665","INSECTICIDE"
"331",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NEEM OIL = 25006)","0.334","INSECTICIDE"
"332",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NEEM OIL","7.924","INSECTICIDE"
"333",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NOVALURON = 124002)","0.192","INSECTICIDE"
"334",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PIPERONYL BUTOXIDE = 67501)","0.884","INSECTICIDE"
"335",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(POTASSIUM SALTS = 79021)","(D)","INSECTICIDE"
"336",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRETHRINS = 69001)","0.074","INSECTICIDE"
"337",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRIDABEN = 129105)","(D)","INSECTICIDE"
"338",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRIPROXYFEN = 129032)","0.074","INSECTICIDE"
"339",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SOYBEAN OIL = 31605)","(D)","INSECTICIDE"
"340",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPINETORAM = 110007)","0.108","INSECTICIDE"
"341",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPINOSAD = 110003)","0.113","INSECTICIDE"
"342",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","0.307","INSECTICIDE"
"343",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SULFOXAFLOR = 5210)","0.137","INSECTICIDE"
"344",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","0.164","INSECTICIDE"
"345",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ZETA-CYPERMETHRIN = 129064)","(D)","INSECTICIDE"
"346",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","(D)","OTHER"
"347",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","(NA)","OTHER"
"348",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","(NA)","OTHER"
"349",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAKI SA-12 = 6518)","(NA)","OTHER"
"350",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CAPRIC ACID = 128955)","(D)","OTHER"
"351",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CAPRYLIC ACID = 128919)","(D)","OTHER"
"352",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","345.893","OTHER"
"353",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","125.71","OTHER"
"354",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","0.188","OTHER"
"355",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(GLIOCLADIUM VIRENS = 129000)","(D)","OTHER"
"356",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"357",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(IRON PHOSPHATE = 34903)","0.235","OTHER"
"358",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(METALDEHYDE = 53001)","(D)","OTHER"
"359",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(METAM-POTASSIUM = 39002)","244.72","OTHER"
"360",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(METAM-SODIUM = 39003)","303.425","OTHER"
"361",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PAECILOMYCES FUMOSOR = 115002)","(D)","OTHER"
"362",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PEROXYACETIC ACID = 63201)","(D)","OTHER"
"363",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(POTASSIUM SILICATE = 72606)","(D)","OTHER"
"364",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","0.231","OTHER"
"365",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TRICHODERMA VIRENS STRAIN G-41 = 176604)","(NA)","OTHER"
"366",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","58","(NITROGEN)"
"367",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","86","(PHOSPHATE)"
"368",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","75","(POTASH)"
"369",2019,"CALIFORNIA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","16","(SULFUR)"
"370",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(AZOXYSTROBIN = 128810)","2.2","FUNGICIDE"
"371",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)","(D)","FUNGICIDE"
"372",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","1.2","FUNGICIDE"
"373",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BACILLUS PUMILUS = 6485)","(D)","FUNGICIDE"
"374",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BACILLUS SUBT. GB03 = 129068)","(D)","FUNGICIDE"
"375",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BACILLUS SUBTILIS = 6479)","1.5","FUNGICIDE"
"376",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BLAD = 30006)","1.1","FUNGICIDE"
"377",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BORAX DECAHYDRATE = 11102)","2.3","FUNGICIDE"
"378",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BOSCALID = 128008)","1.5","FUNGICIDE"
"379",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(BT SUBSP KURSTAKI EVB-113-19 = 6544)","2.6","FUNGICIDE"
"380",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(CAPTAN = 81301)","6","FUNGICIDE"
"381",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"382",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(COPPER OCTANOATE = 23306)","(D)","FUNGICIDE"
"383",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(CYFLUFENAMID = 555550)","1.5","FUNGICIDE"
"384",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(CYPRODINIL = 288202)","2.4","FUNGICIDE"
"385",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(DIFENOCONAZOLE = 128847)","2.2","FUNGICIDE"
"386",2019,"CALIFORNIA","BEARING - APPLICATIONS"," NUMBER","(FENHEXAMID = 90209)","1.9","FUNGICIDE"
